image,model,property,tag,is_global,segment_index,eps,k,top1_label,top1_score,segment_score,bbox,mask_path,mask_height,mask_width,mask_true_pixels,mask_total_pixels,mask_true_fraction,mask_fraction,nonmask_fraction,chosen_mask,is_fix_mask_flipped
n03208938_disk_brake,vgg16-7,n03208938_disk_brake_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,535,0.979105489151031,,,property_masks/n03208938_disk_brake_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03208938_disk_brake,vgg16-7,n03208938_disk_brake_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,535,0.979105489151031,0.910357654094696,"[0, 0, 223, 222]",property_masks/n03208938_disk_brake_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,9868,50176,0.1966677295918367,0.1966677295918367,0.8033322704081632,fix_mask,False
n03208938_disk_brake,vgg16-7,n03208938_disk_brake_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,535,0.979105489151031,0.910357654094696,"[0, 0, 223, 222]",property_masks/n03208938_disk_brake_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,40308,50176,0.8033322704081632,0.1966677295918367,0.8033322704081632,fix_mask,False
n03216828_dock,vgg16-7,n03216828_dock_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,536,0.3904611141266607,,,property_masks/n03216828_dock_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03216828_dock,vgg16-7,n03216828_dock_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,536,0.3904611141266607,0.8087613582611084,"[0, 0, 223, 223]",property_masks/n03216828_dock_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,12984,50176,0.2587691326530612,0.2587691326530612,0.7412308673469388,fix_mask,False
n03216828_dock,vgg16-7,n03216828_dock_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,536,0.3904611141266607,0.8087613582611084,"[0, 0, 223, 223]",property_masks/n03216828_dock_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,37192,50176,0.7412308673469388,0.2587691326530612,0.7412308673469388,fix_mask,False
n03218198_dogsled,vgg16-7,n03218198_dogsled_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,537,0.996049115284222,,,property_masks/n03218198_dogsled_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03218198_dogsled,vgg16-7,n03218198_dogsled_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,537,0.996049115284222,0.7254842519760132,"[0, 0, 223, 222]",property_masks/n03218198_dogsled_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,35887,50176,0.7152224170918368,0.7152224170918368,0.2847775829081632,fix_nonmask,True
n03218198_dogsled,vgg16-7,n03218198_dogsled_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,537,0.996049115284222,0.7254842519760132,"[0, 0, 223, 222]",property_masks/n03218198_dogsled_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,14289,50176,0.2847775829081632,0.7152224170918368,0.2847775829081632,fix_nonmask,True
n03220513_dome,vgg16-7,n03220513_dome_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,538,0.5419662190927316,,,property_masks/n03220513_dome_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03220513_dome,vgg16-7,n03220513_dome_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,538,0.5419662190927316,0.9011512398719788,"[0, 0, 223, 223]",property_masks/n03220513_dome_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,10850,50176,0.2162388392857142,0.2162388392857142,0.7837611607142857,fix_mask,False
n03220513_dome,vgg16-7,n03220513_dome_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,538,0.5419662190927316,0.9011512398719788,"[0, 0, 223, 223]",property_masks/n03220513_dome_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,39326,50176,0.7837611607142857,0.2162388392857142,0.7837611607142857,fix_mask,False
n03223299_doormat,vgg16-7,n03223299_doormat_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,539,0.7179766272579103,,,property_masks/n03223299_doormat_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03223299_doormat,vgg16-7,n03223299_doormat_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,539,0.7179766272579103,0.6089797616004944,"[0, 0, 222, 222]",property_masks/n03223299_doormat_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,4323,50176,0.0861567283163265,0.0861567283163265,0.9138432716836736,fix_mask,False
n03223299_doormat,vgg16-7,n03223299_doormat_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,539,0.7179766272579103,0.6089797616004944,"[0, 0, 222, 222]",property_masks/n03223299_doormat_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,45853,50176,0.9138432716836736,0.0861567283163265,0.9138432716836736,fix_mask,False
n03240683_drilling_platform,vgg16-7,n03240683_drilling_platform_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,540,0.6766440690500976,,,property_masks/n03240683_drilling_platform_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03240683_drilling_platform,vgg16-7,n03240683_drilling_platform_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,540,0.6766440690500976,0.8315075039863586,"[0, 0, 223, 223]",property_masks/n03240683_drilling_platform_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,4958,50176,0.0988121811224489,0.0988121811224489,0.9011878188775512,fix_mask,False
n03240683_drilling_platform,vgg16-7,n03240683_drilling_platform_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,540,0.6766440690500976,0.8315075039863586,"[0, 0, 223, 223]",property_masks/n03240683_drilling_platform_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,45218,50176,0.9011878188775512,0.0988121811224489,0.9011878188775512,fix_mask,False
n03249569_drum,vgg16-7,n03249569_drum_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,541,0.985623052088664,,,property_masks/n03249569_drum_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03249569_drum,vgg16-7,n03249569_drum_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,541,0.985623052088664,0.8807998299598694,"[0, 0, 223, 223]",property_masks/n03249569_drum_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,23656,50176,0.4714604591836734,0.4714604591836734,0.5285395408163265,fix_mask,False
n03249569_drum,vgg16-7,n03249569_drum_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,541,0.985623052088664,0.8807998299598694,"[0, 0, 223, 223]",property_masks/n03249569_drum_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,26520,50176,0.5285395408163265,0.4714604591836734,0.5285395408163265,fix_mask,False
n03250847_drumstick,vgg16-7,n03250847_drumstick_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,542,0.9987693164183532,,,property_masks/n03250847_drumstick_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03250847_drumstick,vgg16-7,n03250847_drumstick_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,542,0.9987693164183532,0.9144166707992554,"[0, 0, 223, 223]",property_masks/n03250847_drumstick_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,8205,50176,0.163524394132653,0.163524394132653,0.8364756058673469,fix_mask,False
n03250847_drumstick,vgg16-7,n03250847_drumstick_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,542,0.9987693164183532,0.9144166707992554,"[0, 0, 223, 223]",property_masks/n03250847_drumstick_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,41971,50176,0.8364756058673469,0.163524394132653,0.8364756058673469,fix_mask,False
n03255030_dumbbell,vgg16-7,n03255030_dumbbell_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,543,0.877009561064174,,,property_masks/n03255030_dumbbell_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03255030_dumbbell,vgg16-7,n03255030_dumbbell_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,543,0.877009561064174,0.8464477062225342,"[0, 0, 223, 222]",property_masks/n03255030_dumbbell_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,16077,50176,0.3204121492346938,0.3204121492346938,0.6795878507653061,fix_mask,False
n03255030_dumbbell,vgg16-7,n03255030_dumbbell_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,543,0.877009561064174,0.8464477062225342,"[0, 0, 223, 222]",property_masks/n03255030_dumbbell_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34099,50176,0.6795878507653061,0.3204121492346938,0.6795878507653061,fix_mask,False
n03259280_Dutch_oven,vgg16-7,n03259280_Dutch_oven_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,544,0.8089881328864272,,,property_masks/n03259280_Dutch_oven_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03259280_Dutch_oven,vgg16-7,n03259280_Dutch_oven_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,544,0.8089881328864272,0.848973274230957,"[0, 0, 223, 220]",property_masks/n03259280_Dutch_oven_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,18966,50176,0.3779894770408163,0.3779894770408163,0.6220105229591837,fix_mask,False
n03259280_Dutch_oven,vgg16-7,n03259280_Dutch_oven_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,544,0.8089881328864272,0.848973274230957,"[0, 0, 223, 220]",property_masks/n03259280_Dutch_oven_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,31210,50176,0.6220105229591837,0.3779894770408163,0.6220105229591837,fix_mask,False
n03271574_electric_fan,vgg16-7,n03271574_electric_fan_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,545,0.994340650374813,,,property_masks/n03271574_electric_fan_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03271574_electric_fan,vgg16-7,n03271574_electric_fan_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,545,0.994340650374813,0.7809100151062012,"[0, 0, 223, 223]",property_masks/n03271574_electric_fan_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,3135,50176,0.0624800701530612,0.0624800701530612,0.9375199298469388,fix_mask,False
n03271574_electric_fan,vgg16-7,n03271574_electric_fan_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,545,0.994340650374813,0.7809100151062012,"[0, 0, 223, 223]",property_masks/n03271574_electric_fan_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,47041,50176,0.9375199298469388,0.0624800701530612,0.9375199298469388,fix_mask,False
n03272010_electric_guitar,vgg16-7,n03272010_electric_guitar_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,546,0.9786346659004004,,,property_masks/n03272010_electric_guitar_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03272010_electric_guitar,vgg16-7,n03272010_electric_guitar_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,546,0.9786346659004004,0.9606965184211732,"[0, 0, 223, 223]",property_masks/n03272010_electric_guitar_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,354,50176,0.0070551658163265,0.0070551658163265,0.9929448341836736,fix_mask,False
n03272010_electric_guitar,vgg16-7,n03272010_electric_guitar_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,546,0.9786346659004004,0.9606965184211732,"[0, 0, 223, 223]",property_masks/n03272010_electric_guitar_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,49822,50176,0.9929448341836736,0.0070551658163265,0.9929448341836736,fix_mask,False
n03272562_electric_locomotive,vgg16-7,n03272562_electric_locomotive_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,547,0.8581884883522365,,,property_masks/n03272562_electric_locomotive_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03272562_electric_locomotive,vgg16-7,n03272562_electric_locomotive_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,547,0.8581884883522365,0.8380106091499329,"[0, 0, 223, 222]",property_masks/n03272562_electric_locomotive_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,25540,50176,0.5090082908163265,0.5090082908163265,0.4909917091836734,fix_nonmask,True
n03272562_electric_locomotive,vgg16-7,n03272562_electric_locomotive_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,547,0.8581884883522365,0.8380106091499329,"[0, 0, 223, 222]",property_masks/n03272562_electric_locomotive_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,24636,50176,0.4909917091836734,0.5090082908163265,0.4909917091836734,fix_nonmask,True
n03290653_entertainment_center,vgg16-7,n03290653_entertainment_center_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,548,0.9066618008867322,,,property_masks/n03290653_entertainment_center_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03290653_entertainment_center,vgg16-7,n03290653_entertainment_center_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,548,0.9066618008867322,0.7965548038482666,"[0, 0, 223, 223]",property_masks/n03290653_entertainment_center_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,15901,50176,0.3169044961734694,0.3169044961734694,0.6830955038265306,fix_mask,False
n03290653_entertainment_center,vgg16-7,n03290653_entertainment_center_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,548,0.9066618008867322,0.7965548038482666,"[0, 0, 223, 223]",property_masks/n03290653_entertainment_center_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34275,50176,0.6830955038265306,0.3169044961734694,0.6830955038265306,fix_mask,False
n03291819_envelope,vgg16-7,n03291819_envelope_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,549,0.5705714696192098,,,property_masks/n03291819_envelope_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03291819_envelope,vgg16-7,n03291819_envelope_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,549,0.5705714696192098,0.9581185579299928,"[0, 0, 222, 222]",property_masks/n03291819_envelope_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,15388,50176,0.3066804846938775,0.3066804846938775,0.6933195153061225,fix_mask,False
n03291819_envelope,vgg16-7,n03291819_envelope_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,549,0.5705714696192098,0.9581185579299928,"[0, 0, 222, 222]",property_masks/n03291819_envelope_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34788,50176,0.6933195153061225,0.3066804846938775,0.6933195153061225,fix_mask,False
n03297495_espresso_maker,vgg16-7,n03297495_espresso_maker_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,550,0.9998994511492704,,,property_masks/n03297495_espresso_maker_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03297495_espresso_maker,vgg16-7,n03297495_espresso_maker_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,550,0.9998994511492704,0.8201338052749634,"[7, 0, 216, 223]",property_masks/n03297495_espresso_maker_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,9597,50176,0.1912667410714285,0.1912667410714285,0.8087332589285714,fix_mask,False
n03297495_espresso_maker,vgg16-7,n03297495_espresso_maker_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,550,0.9998994511492704,0.8201338052749634,"[7, 0, 216, 223]",property_masks/n03297495_espresso_maker_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,40579,50176,0.8087332589285714,0.1912667410714285,0.8087332589285714,fix_mask,False
n03314780_face_powder,vgg16-7,n03314780_face_powder_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,551,0.9351922547954152,,,property_masks/n03314780_face_powder_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03314780_face_powder,vgg16-7,n03314780_face_powder_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,551,0.9351922547954152,0.8463903069496155,"[0, 0, 223, 222]",property_masks/n03314780_face_powder_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,10510,50176,0.2094626913265306,0.2094626913265306,0.7905373086734694,fix_mask,False
n03314780_face_powder,vgg16-7,n03314780_face_powder_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,551,0.9351922547954152,0.8463903069496155,"[0, 0, 223, 222]",property_masks/n03314780_face_powder_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,39666,50176,0.7905373086734694,0.2094626913265306,0.7905373086734694,fix_mask,False
n03325584_feather_boa,vgg16-7,n03325584_feather_boa_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,552,0.997574558918644,,,property_masks/n03325584_feather_boa_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03325584_feather_boa,vgg16-7,n03325584_feather_boa_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,552,0.997574558918644,0.9256903529167176,"[0, 0, 223, 223]",property_masks/n03325584_feather_boa_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,4574,50176,0.0911591198979591,0.0911591198979591,0.9088408801020408,fix_mask,False
n03325584_feather_boa,vgg16-7,n03325584_feather_boa_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,552,0.997574558918644,0.9256903529167176,"[0, 0, 223, 223]",property_masks/n03325584_feather_boa_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,45602,50176,0.9088408801020408,0.0911591198979591,0.9088408801020408,fix_mask,False
n03337140_file,vgg16-7,n03337140_file_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,553,0.8848377078584766,,,property_masks/n03337140_file_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03337140_file,vgg16-7,n03337140_file_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,553,0.8848377078584766,0.9015023112297058,"[0, 0, 223, 210]",property_masks/n03337140_file_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,11495,50176,0.2290935905612245,0.2290935905612245,0.7709064094387755,fix_mask,False
n03337140_file,vgg16-7,n03337140_file_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,553,0.8848377078584766,0.9015023112297058,"[0, 0, 223, 210]",property_masks/n03337140_file_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,38681,50176,0.7709064094387755,0.2290935905612245,0.7709064094387755,fix_mask,False
n03344393_fireboat,vgg16-7,n03344393_fireboat_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,554,0.999895864566292,,,property_masks/n03344393_fireboat_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03344393_fireboat,vgg16-7,n03344393_fireboat_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,554,0.999895864566292,0.7376571297645569,"[0, 0, 223, 222]",property_masks/n03344393_fireboat_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,29327,50176,0.5844826211734694,0.5844826211734694,0.4155173788265306,fix_nonmask,True
n03344393_fireboat,vgg16-7,n03344393_fireboat_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,554,0.999895864566292,0.7376571297645569,"[0, 0, 223, 222]",property_masks/n03344393_fireboat_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,20849,50176,0.4155173788265306,0.5844826211734694,0.4155173788265306,fix_nonmask,True
n03345487_fire_engine,vgg16-7,n03345487_fire_engine_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,555,0.7938258434445962,,,property_masks/n03345487_fire_engine_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03345487_fire_engine,vgg16-7,n03345487_fire_engine_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,555,0.7938258434445962,0.8484682440757751,"[0, 0, 223, 223]",property_masks/n03345487_fire_engine_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,16007,50176,0.3190170599489796,0.3190170599489796,0.6809829400510204,fix_mask,False
n03345487_fire_engine,vgg16-7,n03345487_fire_engine_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,555,0.7938258434445962,0.8484682440757751,"[0, 0, 223, 223]",property_masks/n03345487_fire_engine_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34169,50176,0.6809829400510204,0.3190170599489796,0.6809829400510204,fix_mask,False
n03347037_fire_screen,vgg16-7,n03347037_fire_screen_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,556,0.8110863913273039,,,property_masks/n03347037_fire_screen_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03347037_fire_screen,vgg16-7,n03347037_fire_screen_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,556,0.8110863913273039,0.7438079714775085,"[0, 0, 219, 223]",property_masks/n03347037_fire_screen_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,17923,50176,0.3572026466836734,0.3572026466836734,0.6427973533163265,fix_mask,False
n03347037_fire_screen,vgg16-7,n03347037_fire_screen_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,556,0.8110863913273039,0.7438079714775085,"[0, 0, 219, 223]",property_masks/n03347037_fire_screen_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,32253,50176,0.6427973533163265,0.3572026466836734,0.6427973533163265,fix_mask,False
n03355925_flagpole,vgg16-7,n03355925_flagpole_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,557,0.9753458613770684,,,property_masks/n03355925_flagpole_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03355925_flagpole,vgg16-7,n03355925_flagpole_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,557,0.9753458613770684,0.8399738669395447,"[0, 0, 223, 222]",property_masks/n03355925_flagpole_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,8260,50176,0.1646205357142857,0.1646205357142857,0.8353794642857143,fix_mask,False
n03355925_flagpole,vgg16-7,n03355925_flagpole_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,557,0.9753458613770684,0.8399738669395447,"[0, 0, 223, 222]",property_masks/n03355925_flagpole_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,41916,50176,0.8353794642857143,0.1646205357142857,0.8353794642857143,fix_mask,False
n03372029_flute,vgg16-7,n03372029_flute_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,558,0.9697787258690168,,,property_masks/n03372029_flute_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03372029_flute,vgg16-7,n03372029_flute_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,558,0.9697787258690168,0.6970388889312744,"[0, 0, 223, 223]",property_masks/n03372029_flute_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,15054,50176,0.3000239158163265,0.3000239158163265,0.6999760841836735,fix_mask,False
n03372029_flute,vgg16-7,n03372029_flute_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,558,0.9697787258690168,0.6970388889312744,"[0, 0, 223, 223]",property_masks/n03372029_flute_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,35122,50176,0.6999760841836735,0.3000239158163265,0.6999760841836735,fix_mask,False
n03376595_folding_chair,vgg16-7,n03376595_folding_chair_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,559,0.8948831304961248,,,property_masks/n03376595_folding_chair_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03376595_folding_chair,vgg16-7,n03376595_folding_chair_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,559,0.8948831304961248,0.7135229110717773,"[0, 0, 223, 222]",property_masks/n03376595_folding_chair_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,22373,50176,0.4458904655612244,0.4458904655612244,0.5541095344387755,fix_mask,False
n03376595_folding_chair,vgg16-7,n03376595_folding_chair_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,559,0.8948831304961248,0.7135229110717773,"[0, 0, 223, 222]",property_masks/n03376595_folding_chair_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,27803,50176,0.5541095344387755,0.4458904655612244,0.5541095344387755,fix_mask,False
n03379051_football_helmet,vgg16-7,n03379051_football_helmet_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,560,0.989302579180116,,,property_masks/n03379051_football_helmet_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03379051_football_helmet,vgg16-7,n03379051_football_helmet_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,560,0.989302579180116,0.2711971402168274,"[0, 0, 223, 219]",property_masks/n03379051_football_helmet_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,33212,50176,0.6619100765306123,0.6619100765306123,0.3380899234693877,fix_nonmask,True
n03379051_football_helmet,vgg16-7,n03379051_football_helmet_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,560,0.989302579180116,0.2711971402168274,"[0, 0, 223, 219]",property_masks/n03379051_football_helmet_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,16964,50176,0.3380899234693877,0.6619100765306123,0.3380899234693877,fix_nonmask,True
n03384352_forklift,vgg16-7,n03384352_forklift_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,561,0.9046820669012516,,,property_masks/n03384352_forklift_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03384352_forklift,vgg16-7,n03384352_forklift_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,561,0.9046820669012516,0.8653857111930847,"[0, 0, 223, 223]",property_masks/n03384352_forklift_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,11182,50176,0.2228555484693877,0.2228555484693877,0.7771444515306123,fix_mask,False
n03384352_forklift,vgg16-7,n03384352_forklift_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,561,0.9046820669012516,0.8653857111930847,"[0, 0, 223, 223]",property_masks/n03384352_forklift_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,38994,50176,0.7771444515306123,0.2228555484693877,0.7771444515306123,fix_mask,False
n03388183_fountain_pen,vgg16-7,n03388183_fountain_pen_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,563,0.0870598482788625,,,property_masks/n03388183_fountain_pen_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n03388183_fountain_pen,vgg16-7,n03388183_fountain_pen_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,563,0.0870598482788625,0.904429018497467,"[0, 0, 222, 223]",property_masks/n03388183_fountain_pen_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,12553,50176,0.250179368622449,0.250179368622449,0.7498206313775511,fix_mask,False
